cdf_element	cdf_internal_name	raw_identifier_value
Candidate	Beth Meyers	Beth Meyers
Candidate	Bob Kulp	Bob Kulp
Candidate	Bob Look (write-in)	Bob Look (write-in)
Candidate	Bonnie Lee	Bonnie Lee
Candidate	Brad Karas (write-in)	Brad Karas (write-in)
Candidate	Brad Pfaff	Brad Pfaff
Candidate	Brad Schimel	Brad Schimel
Candidate	Bradley Jason Burt (write-in)	Bradley Jason Burt (write-in)
Candidate	Brandon White	Brandon White
Candidate	Brian Adams (Write-In)	Brian Adams (Write-In)
Candidate	Brian Benford	Brian Benford
Candidate	Brian Corriea	Brian Corriea
Candidate	Brian Giles	Brian Giles
Candidate	Brittany Keyes	Brittany Keyes
Candidate	Bryan Steil	Bryan Steil
Candidate	Caleb Frostman	Caleb Frostman
Candidate	Calvin Callahan	Calvin Callahan
Candidate	Cari Fay	Cari Fay
Candidate	Carl Gates	Carl Gates
Candidate	Casey Helbach	Casey Helbach
Candidate	Charlene Charlie Warner	Charlene Charlie Warner
Candidate	Charlie Walker	Charlie Walker
Candidate	Chase Binnie	Chase Binnie
Candidate	Cherie Link	Cherie Link
Candidate	Cherunda Fox	Cherunda Fox
Candidate	Chris Kapenga	Chris Kapenga
Candidate	Chris Kapsner	Chris Kapsner
Candidate	Chris Keniston	Chris Keniston
Candidate	Chris Larson	Chris Larson
Candidate	Chris Meier	Chris Meier
Candidate	Chris Rahlf	Chris Rahlf
Candidate	Chris Reimer	Chris Reimer
Candidate	Chris Taylor	Chris Taylor
Candidate	Chris Walton	Chris Walton
Candidate	Christian Saldivar	Christian Saldivar
Candidate	Christine M. Sinicki	Christine M. Sinicki
Candidate	Christine M. Sinicki	Christine Sinicki
Candidate	Chuck Harsh	Chuck Harsh
Candidate	Chuck Wichgers	Chuck Wichgers
Candidate	Cindi Duchow	Cindi Duchow
Candidate	Cindy Werner	Cindy Werner
Candidate	Cliff DeTemple	Cliff DeTemple
Candidate	Clint Moses	Clint Moses
Candidate	Cody Horlacher	Cody Horlacher
Candidate	Cody J. Horlacher	Cody J. Horlacher
Candidate	Criste Greening	Criste Greening
Candidate	Crystal J. Miller	Crystal J. Miller
Candidate	Curtis Cook II	Curtis Cook II
Candidate	Dale Kooyenga	Dale Kooyenga
Candidate	Dan Feyen	Dan Feyen
Candidate	Dan Griffin	Dan Griffin
Candidate	Dan Kapanke	Dan Kapanke
Candidate	Dan Knodl	Dan Knodl
Candidate	Dan Kohl	Dan Kohl
Candidate	Dan Schierl	Dan Schierl
Candidate	Daniel G. Riemer	Daniel G. Riemer
Candidate	Daniel Schierl	Daniel Schierl
Candidate	Darrell L. Castle	Darrell L. Castle
Candidate	Dave Considine	Dave Considine
Candidate	Dave Murphy	Dave Murphy
Candidate	David Armstrong	David Armstrong
Candidate	David Bowen	David Bowen
Candidate	David C. Crowley	David C. Crowley
Candidate	David Gorski	David Gorski
Candidate	David J. Dahlke	David J. Dahlke
Candidate	David Steffen	David Steffen
Candidate	Deb Andraca	Deb Andraca
Candidate	Deb Kolste	Deb Kolste
Candidate	Deb Silvers	Deb Silvers
Candidate	Dennis D. Degenhardt	Dennis D. Degenhardt
Candidate	Dennis Raymond McBride	Dennis Raymond McBride
Candidate	Derrick Van Orden	Derrick Van Orden
Candidate	Deval Patrick	Deval Patrick
Candidate	Devin LeMahieu	Devin LeMahieu
Candidate	Dewey Bredeson	Dewey Bredeson
Candidate	Diana Lawrence	Diana Lawrence
Candidate	Dianne H. Hesselbein	Dianne H. Hesselbein
Candidate	Dianne Hesselbein	Dianne Hesselbein
Candidate	Don Vruwink	Don Vruwink
Candidate	Donald J. Trump	Donald J. Trump
Candidate	Donald Nelson	Donald Nelson
Candidate	Donna M. Rozar	Donna M. Rozar
Candidate	Donny Herman	Donny Herman
Candidate	Dora Drake	Dora Drake
Candidate	Doug La Follette	Doug La Follette
Candidate	Drew Kirsteatter	Drew Kirsteatter
Candidate	DuWayne Severson	DuWayne Severson
Candidate	Duey Stroebel	Duey Stroebel
Candidate	Echo Reardon	Echo Reardon
Candidate	Ed Hibsch	Ed Hibsch
Candidate	Ed Vocke	Ed Vocke
Candidate	Elisha Barudin	Elisha Barudin
Candidate	Elizabeth Lochner-Abel	Elizabeth Lochner-Abel
Candidate	Elizabeth Riley	Elizabeth Riley
Candidate	Elizabeth Warren	Elizabeth Warren
Candidate	Emidio Soltysik	Emidio Soltysik
Candidate	Emily Berge	Emily Berge
Candidate	Emily Siegrist	Emily Siegrist
Candidate	Emily Voight	Emily Voight
Candidate	Eric J. Beach	Eric J. Beach
Candidate	Eric Wimberger	Eric Wimberger
Candidate	Erica Flynn	Erica Flynn
Candidate	Erik Brooks	Erik Brooks
Candidate	Erin Tracy	Erin Tracy
Candidate	Evan Goyke	Evan Goyke
Candidate	Evan McMullin	Evan McMullin
Candidate	"F. James Sensenbrenner, Jr."	"F. James Sensenbrenner, Jr."
Candidate	Francesca Hong	Francesca Hong
Candidate	Frank T. Buress	Frank T. Buress
Candidate	Gabriel A. Gomez	Gabriel A. Gomez
Candidate	Gabriel Szerlong	Gabriel Szerlong
Candidate	Gae Magnafici	Gae Magnafici
Candidate	Gary A. Will	Gary A. Will
Candidate	Gary Alan Hebl	Gary Alan Hebl
Candidate	Gary Alan Hebl	Gary Hebl
Candidate	Gary Johnson	Gary Johnson
Candidate	Gary Tauchen	Gary Tauchen
Candidate	Gina Walkington	Gina Walkington
Candidate	Glenn Grothman	Glenn Grothman
Candidate	Gordon Hintz	Gordon Hintz
Candidate	Gregory Alan Neumann (wr-in)	Gregory Alan Neumann (wr-in)
Candidate	Greta Neubauer	Greta Neubauer
Candidate	Gwen S. Moore	Gwen S. Moore
Candidate	Heather Driscoll	Heather Driscoll
Candidate	Helmut Fritz	Helmut Fritz
Candidate	Hillary Clinton	Hillary Clinton
Candidate	Howard Marklein	Howard Marklein
Candidate	Izzy Hassey Nevarez	Izzy Hassey Nevarez
Candidate	Jacob Malinowski	Jacob Malinowski
Candidate	James Bolen	James Bolen
Candidate	James Krus	James Krus
Candidate	James W. Edming	James W. Edming
Candidate	Janel Brandtjen	Janel Brandtjen
Candidate	Janet Bewley	Janet Bewley
Candidate	Janis Ringhand	Janis Ringhand
Candidate	Jared William Landry (Write-in)	Jared William Landry (Write-in)
Candidate	Jason J. Sellnow	Jason J. Sellnow
Candidate	Jason Lebeck	Jason Lebeck
Candidate	Jason M. Fields	Jason M. Fields
Candidate	Jason Red Arnold	Jason Red Arnold
Candidate	Jason Vangalis	Jason Vangalis
Candidate	Jay Schroeder	Jay Schroeder
Candidate	Jayne Swiggum	Jayne Swiggum
Candidate	Jeff Dahlke	Jeff Dahlke
Candidate	Jeff Johnson	Jeff Johnson
Candidate	Jeff Smith	Jeff Smith
Candidate	Jeff Wright	Jeff Wright
Candidate	Jeffery L. Monaghan (write-in)	Jeffery L. Monaghan (write-in)
Candidate	Jeffrey Fahl	Jeffrey Fahl
Candidate	Jeffrey L. Mursau	Jeffrey L. Mursau
Candidate	Jennifer Estrada	Jennifer Estrada
Candidate	Jeremiah Sutton (wr-in)	Jeremiah Sutton (wr-in)
Candidate	Jeremy Thiesfeldt	Jeremy Thiesfeldt
Candidate	Jerome Gundersen	Jerome Gundersen
Candidate	Jerry Kobishop (wr-in)	Jerry Kobishop (wr-in)
Candidate	Jerry Petrowski	Jerry Petrowski
Candidate	Jesse James	Jesse James
Candidate	Jessi Ebben	Jessi Ebben
Candidate	Jessica J. King	Jessica J. King
Candidate	Jessica Katzenmeyer	Jessica Katzenmeyer
Candidate	Jessie Rodriguez	Jessie Rodriguez
Candidate	Jill Billings	Jill Billings
Candidate	Jill Stein	Jill Stein
Candidate	Jim Brownlow	Jim Brownlow
Candidate	Jim Engstrand	Jim Engstrand
Candidate	Jim Ott	Jim Ott
Candidate	Jim Steineke	Jim Steineke
Candidate	Jimmy Anderson	Jimmy Anderson
Candidate	JoAnna Bautch	JoAnna Bautch
Candidate	JoCasta Zamarripa	JoCasta Zamarripa
Candidate	Joan A. Ballweg	Joan A. Ballweg
Candidate	Joan A. Ballweg	Joan Ballweg
Candidate	Jodi Emerson	Jodi Emerson
Candidate	Joe Biden	Joe Biden
Candidate	Joe Lavrenz	Joe Lavrenz
Candidate	Joe Sanfelippo	Joe Sanfelippo
Candidate	Joel C. Kitchens	Joel C. Kitchens
Candidate	Joel Jacobsen	Joel Jacobsen
Candidate	Joel C. Kitchens	Joel Kitchens
Candidate	Joey Wayne Reed (write-in)	Joey Wayne Reed (write-in)
Candidate	John Arndt	John Arndt
Candidate	John C. Ellenson	John C. Ellenson
Candidate	John Delaney	John Delaney
Candidate	John Imes	John Imes
Candidate	John Iver Baldus	John Iver Baldus
Candidate	John Jagler	John Jagler
Candidate	John Lehman	John Lehman
Candidate	John Macco	John Macco
Candidate	John Nygren	John Nygren
Candidate	John Rocco Calabrese	John Rocco Calabrese
Candidate	John Schiess (write-in)	John Schiess (write-in)
Candidate	John Spiros	John Spiros
Candidate	Jon B. Erpenbach	Jon B. Erpenbach
Candidate	Jon Plumer	Jon Plumer
Candidate	Jonathan Brostoff	Jonathan Brostoff
Candidate	Jonathon Hansen	Jonathon Hansen
Candidate	Joni D. Anderson	Joni D. Anderson
Candidate	Josefine Jaynes	Josefine Jaynes
Candidate	Joseph Kexel (write-in)	Joseph Kexel (write-in)
Candidate	Joseph Maldonado (write-in)	Joseph Maldonado (write-in)
Candidate	Josh Kaul	Josh Kaul
Candidate	Josh Pade	Josh Pade
Candidate	Joshua Young (write-in)	Joshua Young (write-in)
Candidate	Julian Bradley	Julian Bradley
Candidate	Julie Henszey	Julie Henszey
Candidate	Julie Schroeder	Julie Schroeder
Candidate	Kalan Haywood	Kalan Haywood
Candidate	Karl Jaeger	Karl Jaeger
Candidate	Katherine R. Gaulke	Katherine Gaulke
Candidate	Katherine R. Gaulke	Katherine R. Gaulke
Candidate	Kathleen M. Rulka (wr-in)	Kathleen M. Rulka (wr-in)
Candidate	Kathy A. Hinkfuss	Kathy A. Hinkfuss
Candidate	Kathy Bernier	Kathy Bernier
Candidate	Katrina Shankland	Katrina Shankland
Candidate	Keith Kern	Keith Kern
Candidate	Kelda Helen Roys	Kelda Helen Roys
Candidate	Kelly Lynn Tenpas (write-in)	Kelly Lynn Tenpas (write-in)
Candidate	Ken Driessen	Ken Driessen
Candidate	Ken Holdorf	Ken Holdorf
Candidate	Ken Skowronski	Ken Skowronski
Candidate	"Ken Van Dyke, Sr."	"Ken Van Dyke, Sr."
Candidate	Ken Yorgan	Ken Yorgan
Candidate	Kerry Trask	Kerry Trask
Candidate	Kevin A. Bauer	Kevin A. Bauer
Candidate	Kevin Booth	Kevin Booth
Candidate	Kevin Hoyer	Kevin Hoyer
Candidate	Kevin Petersen	Kevin Petersen
Candidate	Khary Penebaker	Khary Penebaker
Candidate	Kim Butler	Kim Butler
Candidate	Kim Delorit Jensen	Kim Delorit Jensen
Candidate	Kimberly Smith	Kimberly Smith
Candidate	Kirk Bangstad	Kirk Bangstad
Candidate	Kriss Marion	Kriss Marion
Candidate	Kristin Lyerly	Kristin Lyerly
Candidate	Kristina Shelton	Kristina Shelton
Candidate	Kyle Whelton	Kyle Whelton
Candidate	LaKeshia N. Myers	LaKeshia N. Myers
Candidate	LaTonya Johnson	LaTonya Johnson
Candidate	Laurence Kotlikoff	Laurence Kotlikoff
Candidate	Lauri Asbury	Lauri Asbury
Candidate	Leah Vukmir	Leah Vukmir
Candidate	Lee Snodgrass	Lee Snodgrass
Candidate	Lena C. Taylor	Lena C. Taylor
Candidate	Lillian Cheesman	Lillian Cheesman
Candidate	Linda Boucher	Linda Boucher
Candidate	Lindsay Lemmer	Lindsay Lemmer
Candidate	Lisa B. Subeck	Lisa B. Subeck
Candidate	Lisa B. Subeck	Lisa Subeck
Candidate	Liz Sumner	Liz Sumner
Candidate	Loren Oldenburg	Loren Oldenburg
Candidate	Lori Hawkins	Lori Hawkins
Candidate	Luke Dretske	Luke Dretske
Candidate	Maggie Turnbull	Maggie Turnbull
Candidate	Maggie Turnbull	Maggie Turnbull Wil Losch
Candidate	Margaret Engebretson	Margaret Engebretson
Candidate	Marina Croft	Marina Croft
Candidate	Marisabel Cabrera	Marisabel Cabrera
Candidate	Mark A. Martello	Mark A. Martello
Candidate	Mark Grams	Mark Grams
Candidate	Mark Kiley	Mark Kiley
Candidate	Mark L. Born	Mark L. Born
Candidate	Mark Neumann	Mark Neumann
Candidate	Mark Pocan	Mark Pocan
Candidate	Mark S. Grimek (Write-in)	Mark S. Grimek (Write-in)
Candidate	Mark Spreitzer	Mark Spreitzer
Candidate	Mark Waldon	Mark Waldon
Candidate	Marsha A. Rummel	Marsha A. Rummel
Candidate	Marshall Schoenke	Marshall Schoenke
Candidate	Mary Czaja-Felzkowski	Mary Czaja-Felzkowski
Candidate	Mary Hoeft	Mary Hoeft
Candidate	Mary Jo Walters (write-in)	Mary Jo Walters (write-in)
Candidate	Mary Larson (write-in)	Mary Larson (write-in)
Candidate	Mary Lynne Donohue	Mary Lynne Donohue
Candidate	Mason Becker	Mason Becker
Candidate	Matt Adamczyk	Matt Adamczyk
Candidate	Matt Lederer	Matt Lederer
Candidate	Matthew F. Windheuser	Matthew F. Windheuser
Candidate	Matthew J. Bughman	Matthew J. Bughman
Candidate	Matthew L. Boor	Matthew L. Boor
Candidate	Mel Pittman	Mel Pittman
Candidate	Melisa Arndt	Melisa Arndt
Candidate	Melissa Agard Sargent	Melissa Agard Sargent
Candidate	Melissa Winker	Melissa Winker
Candidate	Michael A. Maturen	Michael A. Maturen
Candidate	Michael A. Tauschek	Michael A. Tauschek
Candidate	Michael Bennet	Michael Bennet
Candidate	Michael G. Beardsley	Michael G. Beardsley
Candidate	Michael J. White	Michael J. White
Candidate	Michael J. White	Michael J. White Tiffany Anderson
Candidate	Michael R. Bloomberg	Michael R. Bloomberg
Candidate	Michael Rivera (write-in)	Michael Rivera (write-in)
Candidate	Michael Schraa	Michael Schraa
Candidate	Michael V. Smith	Michael V. Smith
Candidate	Michele Divelbiss (write-in)	Michele Divelbiss (write-in)
Candidate	Michelle Bryant	Michelle Bryant
Candidate	Michelle Zahn	Michelle Zahn
Candidate	Mike Brox	Mike Brox
Candidate	Mike Gallagher	Mike Gallagher
Candidate	Mike Hammond	Mike Hammond
Candidate	Mike Kuglitsch	Mike Kuglitsch
Candidate	Mike Mooney	Mike Mooney
Candidate	Mike Rohrkaste	Mike Rohrkaste
Candidate	Monica Moorehead	Monica Moorehead
Candidate	Nada Elmikashfi	Nada Elmikashfi
Candidate	Nancy Lynn VanderMeer	Nancy Lynn Vander Meer
Candidate	Nancy Lynn VanderMeer	Nancy Lynn VanderMeer
Candidate	Nancy Stencil	Nancy Stencil
Candidate	Nanette Bulebosh	Nanette Bulebosh
Candidate	Nate Zimdars	Nate Zimdars
Candidate	Neal Plotkin	Neal Plotkin
Candidate	Neil R. Kline	Neil R. Kline
Candidate	Nick Milroy	Nick Milroy
Candidate	Nicki Vander Meulen	Nicki Vander Meulen
Candidate	No Candidate	No Candidate
Candidate	Orlando Owens	Orlando Owens
Candidate	Ozell Cox	Ozell Cox
Candidate	Patrick Hull	Patrick Hull
Candidate	Patrick Snyder	Patrick Snyder
Candidate	Patrick Testin	Patrick Testin
Candidate	Patty Schachtner	Patty Schachtner
Candidate	Paul Boucher (Write-in)	Paul Boucher (Write-in)
Candidate	Paul Buhr	Paul Buhr
Candidate	Paul McCreary	Paul McCreary
Candidate	Paul Michael Weber	Paul Michael Weber
Candidate	Paul Piotrowski	Paul Piotrowski
Candidate	Paul Ryan	Paul Ryan
Candidate	Paul Tittl	Paul Tittl
Candidate	Pete Buttigieg	Pete Buttigieg
Candidate	Pete Kohlhoff	Pete Kohlhoff
Candidate	Peter Theron	Peter Theron
Candidate	Peter W. Barca	Peter W. Barca
Candidate	Phillip N. Anderson	Phil Anderson
Candidate	Phillip Anderson	Phillip Anderson
Candidate	Phillip N. Anderson	Phillip Anderson Patrick Baird
Candidate	Phillip N. Anderson	Phillip N. Anderson
Candidate	Rachael Cabral-Guevara	Rachael Cabral-Guevara
Candidate	Ramon Garcia (write-in)	Ramon Garcia (write-in)
Candidate	Randy Bryce	Randy Bryce
Candidate	Rebecca Clarke	Rebecca Clarke
Candidate	Reese Wood	Reese Wood
Candidate	Richard Michael Turtenwald (Write-in)	Richard Michael Turtenwald (Write-in)
Candidate	Richard Pulcher	Richard Pulcher
Candidate	Richard Sarnwick	Richard Sarnwick
Candidate	Rick Braun	Rick Braun
Candidate	Rick Cruz (Write-in)	Rick Cruz (Write-in)
Candidate	Rick Gundrum	Rick Gundrum
Candidate	Rob Grover	Rob Grover
Candidate	Rob Hutton	Rob Hutton
Candidate	Rob Ochoa	Rob Ochoa
Candidate	Rob Slamka	Rob Slamka
Candidate	Rob Stafsholt	Rob Stafsholt
Candidate	Rob Summerfield	Rob Summerfield
Candidate	Rob Swearingen	Rob Swearingen
Candidate	Robbie Hoffman (Write-in)	Robbie Hoffman (Write-in)
Candidate	Robert Brooks	Robert Brooks
Candidate	Robert L. Cowles	Robert L. Cowles
Candidate	Robert R. Raymond	Robert R. Raymond
Candidate	Robert W. Wirch	Robert W. Wirch
Candidate	Robert Wittke	Robert Wittke
Candidate	Roberta Thelen	Roberta Thelen
Candidate	Robin J. Vos	Robin J. Vos
Candidate	Robin Vos	Robin Vos
Candidate	Robyn Vining	Robyn Vining
Candidate	Rocky Roque De La Fuente	Rocky Roque De La Fuente
Candidate	Roger Polack	Roger Polack
Candidate	Roger Roth	Roger Roth
Candidate	Romaine Robert Quinn	Romaine Robert Quinn
Candidate	Ron Johnson	Ron Johnson
Candidate	Ron Kind	Ron Kind
Candidate	Ron Tusler	Ron Tusler
Candidate	Ruben Velez	Ruben Velez
Candidate	Russ Feingold	Russ Feingold
Candidate	Ryan Cason (Write-in)	Ryan Cason (Write-in)
Candidate	Ryan Peterson (write-in)	Ryan Peterson (write-in)
Candidate	Ryan Sherley	Ryan Sherley
Candidate	Ryan Solen	Ryan Solen
Candidate	SCATTERING	SCATTERING
Candidate	Samantha Kerkman	Samantha Kerkman
Candidate	Samba Baldeh	Samba Baldeh
Candidate	Samuel Anderson	Samuel Anderson
Candidate	Sandra Ewald	Sandra Ewald
Candidate	Sara Rodriguez	Sara Rodriguez
Candidate	Sarah Godlewski	Sarah Godlewski
Candidate	Sarah Lloyd	Sarah Lloyd
Candidate	Sarah Yacoub	Sarah Yacoub
Candidate	Scott Allen	Scott Allen
Candidate	Scott Barker	Scott Barker
Candidate	Scott C. Soik	Scott C. Soik
Candidate	Scott Fitzgerald	Scott Fitzgerald
Candidate	Scott Gavin	Scott Gavin
Candidate	Scott S. Krug	Scott S. Krug
Candidate	Scott Walker	Scott Walker
Candidate	Scott Walker	Scott Walker Rebecca Kleefisch
Candidate	Sean P. Duffy	Sean Duffy
Candidate	Sean P. Duffy	Sean P. Duffy
Candidate	Shae Sortwell	Shae Sortwell
Candidate	Shannon Zimmerman	Shannon Zimmerman
Candidate	Shaun Murphy-Lopez	Shaun Murphy-Lopez
Candidate	Shelia Stubbs	Shelia Stubbs
Candidate	Simon A. Moesch	Simon A. Moesch
Candidate	Sondy Pope	Sondy Pope
Candidate	Spencer Zimmerman	Spencer Zimmerman
Candidate	Staush Gruszynski	Staush Gruszynski
Candidate	Steve Bobowski	Steve Bobowski
Candidate	Steve Doyle	Steve Doyle
Candidate	Steve Kundert (write-in)	Steve Kundert (write-in)
Candidate	Steve Michael Johnson (Write In)	Steve Michael Johnson (Write In)
Candidate	Steve Nass	Steve Nass
Candidate	Steve Toft	Steve Toft
Candidate	Steven Shevey	Steven Shevey
Candidate	Sue Conley	Sue Conley
Candidate	Supreme Moore Omokunde	Supreme Moore Omokunde
Candidate	Sylvia Ortiz-Velez	Sylvia Ortiz-Velez
Candidate	Tammy Baldwin	Tammy Baldwin
Candidate	Tawny Gustina	Tawny Gustina
Candidate	Terry Katsma	Terry Katsma
Candidate	Terry Larson	Terry Larson
Candidate	Terry Lee	Terry Lee
Candidate	Terry Lyon	Terry Lyon
Candidate	Theodore D. Kafkas	Theodore D. Kafkas
Candidate	Thomas Harland	Thomas Harland
Candidate	Thomas Leager (write-in)	Thomas Leager (write-in)
Candidate	Tim Carpenter	Tim Carpenter
Candidate	Tim Comer	Tim Comer
Candidate	Tim Miller	Tim Miller
Candidate	Tim Rogers	Tim Rogers
Candidate	Timothy S. Ramthun	Timothy Ramthun
Candidate	Timothy S. Ramthun	Timothy S. Ramthun
Candidate	Tip McGuire	Tip McGuire
Candidate	Tod Ohnstad	Tod Ohnstad
Candidate	Todd Novak	Todd Novak
Candidate	Tom Hoefling	Tom Hoefling
Candidate	Tom Nelson	Tom Nelson
Candidate	Tom Palzewicz	Tom Palzewicz
Candidate	Tom Sieber	Tom Sieber
Candidate	Tom Steyer	Tom Steyer
Candidate	Tom Tiffany	Tom Tiffany
Candidate	Tomika S. Vukovic	Tomika S. Vukovic
Candidate	Tony Evers	Tony Evers
Candidate	Tony Evers	Tony Evers Mandela Barnes
Candidate	Tony Kurtz	Tony Kurtz
Candidate	Tony Lee (write-in)	Tony Lee (write-in)
Candidate	Travis Hartwig	Travis Hartwig
Candidate	Travis Tranel	Travis Tranel
Candidate	Treig E. Pronschinske	Treig E. Pronschinske
Candidate	Tricia Zunker	Tricia Zunker
Candidate	Tucker Gretebeck	Tucker Gretebeck
Candidate	Tulsi Gabbard	Tulsi Gabbard
Candidate	Tyler August	Tyler August
Candidate	Tyler E. Ruprecht	Tyler E. Ruprecht
Candidate	Tyler Vorpagel	Tyler Vorpagel
Candidate	Tyrone Cratic Williams	Tyrone Cratic Williams
Candidate	Uninstructed Delegate	Uninstructed Delegate
Candidate	Van H. Wanggaard	Van H. Wanggaard
Candidate	Veronica Diaz	Veronica Diaz
Candidate	Victoria Fueger	Victoria Fueger
Candidate	Walter Stewart	Walter Stewart
Candidate	Warren Petryk	Warren Petryk
Candidate	Wendy Gribben (write-in)	Wendy Gribben (write-in)
Candidate	Wendy Sue Johnson	Wendy Sue Johnson
Candidate	Will Leverson	Will Leverson
Candidate	William Henry Davis III	William Henry Davis III
Candidate	Wren Keturi	Wren Keturi
Candidate	Biden/Harris	Biden/Harris
Candidate	Trump/Pence	Trump/Pence
Candidate	Blankenship/Moore	Blankenship/Moore
Candidate	Jorgensen/Cohen	Jorgensen/Cohen
Candidate	Carroll/Patel	Carroll/Patel
Candidate	Write-in/Scattering	Write-in/Scattering
CandidateContest	WI Attorney General	ATTORNEY GENERAL
CandidateContest	WI Attorney General (Constitution Party)	ATTORNEY GENERAL - CON
CandidateContest	WI Attorney General (Constitution Party)	ATTORNEY GENERAL - Constitution
CandidateContest	WI Attorney General (Democratic Party)	ATTORNEY GENERAL - DEM
CandidateContest	WI Attorney General (Democratic Party)	ATTORNEY GENERAL - Democratic
CandidateContest	WI Attorney General (Independent Party)	ATTORNEY GENERAL - IND
CandidateContest	WI Attorney General (Libertarian Party)	ATTORNEY GENERAL - LIB
CandidateContest	WI Attorney General (Republican Party)	ATTORNEY GENERAL - REP
CandidateContest	WI Attorney General (Republican Party)	ATTORNEY GENERAL - Republican
CandidateContest	WI Attorney General (Green Party)	ATTORNEY GENERAL - WGR
CandidateContest	WI Governor	GOVERNOR/LIEUTENANT GOVERNOR
CandidateContest	WI Governor (Constitution Party)	GOVERNOR/LIEUTENANT GOVERNOR - CON
CandidateContest	WI Governor (Constitution Party)	GOVERNOR/LIEUTENANT GOVERNOR - Constitution
CandidateContest	WI Governor (Democratic Party)	GOVERNOR/LIEUTENANT GOVERNOR - DEM
CandidateContest	WI Governor (Democratic Party)	GOVERNOR/LIEUTENANT GOVERNOR - Democratic
CandidateContest	WI Governor (Independent Party)	GOVERNOR/LIEUTENANT GOVERNOR - IND
CandidateContest	WI Governor (Libertarian Party)	GOVERNOR/LIEUTENANT GOVERNOR - LIB
CandidateContest	WI Governor (Republican Party)	GOVERNOR/LIEUTENANT GOVERNOR - REP
CandidateContest	WI Governor (Republican Party)	GOVERNOR/LIEUTENANT GOVERNOR - Republican
CandidateContest	WI Governor (Green Party)	GOVERNOR/LIEUTENANT GOVERNOR - WGR
CandidateContest	US President (WI)	PRESIDENT OF THE UNITED STATES
CandidateContest	US President (WI) (Constitution Party)	PRESIDENT OF THE UNITED STATES - CON
CandidateContest	US President (WI) (Constitution Party)	PRESIDENT OF THE UNITED STATES - Constitution
CandidateContest	US President (WI) (Democratic Party)	PRESIDENT OF THE UNITED STATES - DEM
CandidateContest	US President (WI) (Democratic Party)	PRESIDENT OF THE UNITED STATES - Democratic
CandidateContest	US President (WI) (Independent Party)	PRESIDENT OF THE UNITED STATES - IND
CandidateContest	US President (WI) (Libertarian Party)	PRESIDENT OF THE UNITED STATES - LIB
CandidateContest	US President (WI) (Republican Party)	PRESIDENT OF THE UNITED STATES - REP
CandidateContest	US President (WI) (Republican Party)	PRESIDENT OF THE UNITED STATES - Republican
CandidateContest	US President (WI) (Green Party)	PRESIDENT OF THE UNITED STATES - WGR
CandidateContest	US House WI District 1	REPRESENTATIVE IN CONGRESS DISTRICT 1
CandidateContest	US House WI District 1 (Constitution Party)	REPRESENTATIVE IN CONGRESS DISTRICT 1 - CON
CandidateContest	US House WI District 1 (Constitution Party)	REPRESENTATIVE IN CONGRESS DISTRICT 1 - Constitution
CandidateContest	US House WI District 1 (Democratic Party)	REPRESENTATIVE IN CONGRESS DISTRICT 1 - DEM
CandidateContest	US House WI District 1 (Democratic Party)	REPRESENTATIVE IN CONGRESS DISTRICT 1 - Democratic
CandidateContest	US House WI District 1 (Independent Party)	REPRESENTATIVE IN CONGRESS DISTRICT 1 - IND
