cdf_element	cdf_internal_name	raw_identifier_value
Party	Together We Can Party	together we can
Party	Trade, Health, Environment Party	trade, health, environment
Party	none or unknown	unaffiliated
Party	none or unknown	unenrolled
Party	United Citizens Party	united citizens
Party	United Utah Party	united utah
Party	Unity Party	unity
Party	Us Taxpayers Party	us taxpayers
Party	We Deserve Better Party	we deserve better
Party	Women's Equality Party	women's equality
Party	Working Class Party	working class
Party	Working Families Party	working families
Party	Your Voice Heard Party	your voice hard
Election	2000 General	2000
Election	2004 General	2004
Election	2008 General	2008
Election	2012 General	2012
Election	2016 General	2016
Election	2018 General	2018
CountItemType	total	TOTAL
CountItemType	absentee	absentee
CountItemType	absentee-mail	absentee by mail
CountItemType	absentee-mail	absentee mail
CountItemType	absentee or early	absentee/early vote
CountItemType	early	advance in person
CountItemType	early	early
CountItemType	early	early vote
CountItemType	election-day	election
CountItemType	election-day	election day
CountItemType	election-day	electon day
CountItemType	election-day	machine
CountItemType	absentee-mail	mail ballots
CountItemType	early	one stop
CountItemType	provisional	provisional
CountItemType	total	total
Candidate	Mitt Romney	MITT ROMNEY
Candidate	Other	OTHER
Candidate	Donald J. Trump	DONALD J TRUMP
Candidate	Donald J. Trump	DONALD TRUMP
Candidate	Hillary Clinton	HILLARY CLINTON
Candidate	Princess Khadijah M. Jacob-Fambro	PRINCESS KHADIJAH M JACOB-FAMBRO
Candidate	John Kerry	JOHN KERRY
Candidate	John McCain	JOHN MCCAIN
Candidate	Barack Obama	BARACK OBAMA
Candidate	Joseph R. Biden Jr	JOSEPH R BIDEN JR
Candidate	Ralph Nader	RALPH NADER
Candidate	Jo Jorgensen	JO JORGENSEN
Candidate	Write-in	WRITEIN
Candidate	Al Gore	AL GORE
Candidate	Roque 'Rocky' de la Fuente	ROQUE "ROCKY" DE LA FUENTE,
Candidate	George W. Bush	GEORGE W. BUSH
Candidate	Brian Carroll	BRIAN CARROLL
Candidate	Jerome M. Segal	JEROME M SEGAL
Candidate	Brock Pierce	BROCK PIERCE
Candidate	Don Blankenship	DON BLANKENSHIP
Candidate	(Cindy) Cynthia Reinert	(Cindy) Cynthia Reinert
Candidate	Jon W. Glick	Jon W. Glick
Candidate	Rick Tousley	Rick Tousley
Candidate	'Able' Mable Thomas	"Able" Mable Thomas
Candidate	'Andie' Saizan	"Andie" Saizan
Candidate	'Bob' Hensgens	"Bob" Hensgens
Candidate	'Gwen' Collins-Greenup	"Gwen" Collins-Greenup
Candidate	'Jim' Francis	"Jim" Francis
Candidate	'Josh' Guillory	"Josh" Guillory
Candidate	'Les' Farnum	"Les" Farnum
Candidate	'Mike' Johnson	"Mike" Johnson
Candidate	'Rick' Edmonds	"Rick" Edmonds
Candidate	'Rob' Anderson	"Rob" Anderson
Candidate	A Blair Dunn	A Blair Dunn
Candidate	A. Alexander Fetto	A. Alexander Fetto
Candidate	A. Denise Russell	A. Denise Russell
Candidate	A. Donald McEachin	A. Donald McEachin
Candidate	A. Gideon Oakes	A. Gideon Oakes
Candidate	A. J. Holmes	A. J. Holmes
Candidate	A. Michael Nadeau	A. Michael Nadeau
Candidate	A.G. Crowe	A.G. Crowe
Candidate	A.J. Cooper	A.J. Cooper
Candidate	Aaron Clausen	Aaron Clausen
Candidate	Aaron Auer	Aaron Auer
Candidate	Aaron Aylward	Aaron Aylward
Candidate	Aaron Bean	Aaron Bean
Candidate	Aaron Blaschke Rowden	Aaron Blaschke Rowden
Candidate	Aaron Close	Aaron Close
Candidate	Aaron Cyr	Aaron Cyr
Candidate	Aaron D. Griesheimer	Aaron D. Griesheimer
Candidate	Aaron D. Kaufer	Aaron D. Kaufer
Candidate	Aaron Delikta	Aaron Delikta
Candidate	Aaron Diamondstone	Aaron Diamondstone
Candidate	Aaron Elaine Camacho	Aaron Elaine Camacho
Candidate	Aaron Ford	Aaron Ford
Candidate	Aaron Gill	Aaron Gill
Candidate	Aaron Gutknecht	Aaron Gutknecht
Candidate	Aaron Heineman	Aaron Heineman
Candidate	Aaron J. Andrus	Aaron J. Andrus
Candidate	Aaron J. Tribble	Aaron J. Tribble
Candidate	Aaron Joseph Bernstine	Aaron Joseph Bernstine
Candidate	Aaron Lieberman	Aaron Lieberman
Candidate	Aaron M. Frey	Aaron M. Frey
Candidate	Aaron M. Michlewitz	Aaron M. Michlewitz
Candidate	Aaron M. Ortiz	Aaron M. Ortiz
Candidate	Aaron Martin	Aaron Martin
Candidate	Aaron Matson	Aaron Matson
Candidate	Aaron Matteson	Aaron Matteson
Candidate	Aaron Means	Aaron Means
Candidate	Aaron Metz	Aaron Metz
Candidate	Aaron Miller	Aaron Miller
Candidate	Aaron Pilkington	Aaron Pilkington
Candidate	Aaron Stone	Aaron Stone
Candidate	Aaron Swisher	Aaron Swisher
Candidate	Aaron Vega	Aaron Vega
Candidate	Aaron W. Gladd	Aaron W. Gladd
Candidate	Aasim Yahya	Aasim Yahya
Candidate	Abbas A Akhil	Abbas A Akhil
Candidate	Abbi Silver	Abbi Silver
Candidate	Abby Lee	Abby Lee
Candidate	Abby Zavos	Abby Zavos
Candidate	Abden Stephen Simmons	Abden Stephen Simmons
Candidate	Abdullah Hammoud	Abdullah Hammoud
Candidate	Abel Herrero	Abel Herrero
Candidate	Abigail A. Spanberger	Abigail A. Spanberger
Candidate	Abigail C. Barnes	Abigail C. Barnes
Candidate	Abigail Rooney	Abigail Rooney
Candidate	Abigail W. Griffin	Abigail W. Griffin
Candidate	Aboul Khan	Aboul Khan
Candidate	Abraham Rafie	Abraham Rafie
Candidate	Abrian B. Velarde	Abrian B. Velarde
Candidate	Ada M. Lindsey	Ada M. Lindsey
Candidate	Adam  Neylon	Adam  Neylon
Candidate	Adam Alba	Adam Alba
Candidate	Adam Anthony Rodriguez	Adam Anthony Rodriguez
Candidate	Adam B. Schiff	Adam B. Schiff
Candidate	Adam Baumel	Adam Baumel
Candidate	Adam Bowling	Adam Bowling
Candidate	Adam Bridges	Adam Bridges
Candidate	Adam C. Gray	Adam C. Gray
Candidate	Adam C. Miller	Adam C. Miller
Candidate	Adam Davis	Adam Davis
Candidate	Adam Dreher	Adam Dreher
Candidate	Adam Dunsby	Adam Dunsby
Candidate	Adam G. Hinds	Adam G. Hinds
Candidate	Adam Greenberg	Adam Greenberg
Candidate	Adam Hattersley	Adam Hattersley
Candidate	Adam Hertz	Adam Hertz
Candidate	Adam Hollier	Adam Hollier
Candidate	Adam J Ravenstahl	Adam J Ravenstahl
Candidate	Adam J. Satchell	Adam J. Satchell
Candidate	Adam J. Sr. Lusker	Adam J. Sr. Lusker
Candidate	Adam Jenning	Adam Jenning
Candidate	Adam Jortner	Adam Jortner
Candidate	Adam Kinzinger	Adam Kinzinger
Candidate	Adam Koenig	Adam Koenig
Candidate	Adam Matkowsky	Adam Matkowsky
Candidate	Adam Milasincic	Adam Milasincic
Candidate	Adam Morfeld	Adam Morfeld
Candidate	Adam Morgan	Adam Morgan
Candidate	Adam Morley	Adam Morley
Candidate	Adam P. Ohar	Adam P. Ohar
Candidate	Adam Papin	Adam Papin
Candidate	Adam Paul Laxalt	Adam Paul Laxalt
Candidate	Adam Reinhardt	Adam Reinhardt
Candidate	Adam Robertson	Adam Robertson
Candidate	Adam Rosendale	Adam Rosendale
Candidate	Adam S. Pummill	Adam S. Pummill
Candidate	Adam Schnelting	Adam Schnelting
Candidate	Adam Smith	Adam Smith
Candidate	Adam Thomas	Adam Thomas
Candidate	Adam VanHo	Adam VanHo
Candidate	Adam Werner	Adam Werner
Candidate	Adam Wynn	Adam Wynn
Candidate	Addie A. E. Jenne	Addie A. E. Jenne
Candidate	Adelaide Addie Eckardt	Adelaide Addie Eckardt
Candidate	Aden Wyatt Baker	Aden Wyatt Baker
Candidate	Adewunmi Kuforiji	Adewunmi Kuforiji
Candidate	Adline C. Clarke	Adline C. Clarke
Candidate	Adrian C. Madaro	Adrian C. Madaro
Candidate	Adrian Plank	Adrian Plank
Candidate	Adrian Smith	Adrian Smith
Candidate	Adriano Espaillat	Adriano Espaillat
Candidate	Adrienne A. Jones	Adrienne A. Jones
Candidate	Adrienne Bell	Adrienne Bell
Candidate	Adrienne Benavidez	Adrienne Benavidez
Candidate	Adrienne D. Buckler	Adrienne D. Buckler
Candidate	Adrienne Nelson	Adrienne Nelson
Candidate	Adrin Nazarian	Adrin Nazarian
Candidate	Aftab Pureval	Aftab Pureval
Candidate	Agha Khan	Agha Khan
Candidate	Aicha Davis	Aicha Davis
Candidate	Aidan Hubbell-Staeble	Aidan Hubbell-Staeble
Candidate	Aidan S. O'Connor, Jr.	Aidan S. O'Connor, Jr.
Candidate	Aileen M. Gunther	Aileen M. Gunther
Candidate	Aileen Rizo	Aileen Rizo
Candidate	Aili McKeen	Aili McKeen
Candidate	Aimee Berger-Girvalo	Aimee Berger-Girvalo
Candidate	Aimee Rivera Cole	Aimee Rivera Cole
Candidate	Aimy Steele	Aimy Steele
Candidate	Airneezer J Page-Delahaye	Airneezer J Page-Delahaye
Candidate	Aisha Gomez	Aisha Gomez
Candidate	Aisha Yaqoob	Aisha Yaqoob
Candidate	AJ Kerouac	AJ Kerouac
Candidate	Aja L. Brown	Aja L. Brown
Candidate	Aja Smith	Aja Smith
Candidate	Ako Abdul-Samad	Ako Abdul-Samad
Candidate	Al Carlson	Al Carlson
Candidate	Al Carr	Al Carr
Candidate	Al Green	Al Green
Candidate	Al Gui	Al Gui
Candidate	Al Hardwick	Al Hardwick
Candidate	Al Kramer	Al Kramer
Candidate	Al L. Hernandez	Al L. Hernandez
Candidate	Al Lawson	Al Lawson
Candidate	Al Muratsuchi	Al Muratsuchi
Candidate	Al Novstrup	Al Novstrup
Candidate	Al Phillips	Al Phillips
Candidate	Al Williams	Al Williams
Candidate	Alan 'Al' Gentry	Alan "Al" Gentry
Candidate	Alan Baker	Alan Baker
Candidate	Alan Bershtein	Alan Bershtein
Candidate	Alan Bruce Hughes	Alan Bruce Hughes
Candidate	Alan David Michael	Alan David Michael
Candidate	Alan Doane	Alan Doane
Candidate	Alan F. Keele	Alan F. Keele
Candidate	Alan Geraci	Alan Geraci
Candidate	Alan Gordon	Alan Gordon
Candidate	Alan Gray	Alan Gray
Candidate	Alan H. Reed	Alan H. Reed
Candidate	Alan J.K. Yim	Alan J.K. Yim
Candidate	Alan K. Green	Alan K. Green
Candidate	Alan LaPolice	Alan LaPolice
Candidate	Alan Lowenthal	Alan Lowenthal
Candidate	Alan Monsen	Alan Monsen
Candidate	Alan Morrison	Alan Morrison
Candidate	Alan Powell	Alan Powell
Candidate	Alan R Olsen	Alan R Olsen
Candidate	Alan Redfield	Alan Redfield
Candidate	Alan S. Reynolds	Alan S. Reynolds
Candidate	Alan Silvia	Alan Silvia
Candidate	Alan Solano	Alan Solano
Candidate	Alan Turcotte	Alan Turcotte
Candidate	Alan Wilson	Alan Wilson
Candidate	Alana Watkins	Alana Watkins
Candidate	Alanis Elizabeth Garcia	Alanis Elizabeth Garcia
Candidate	Alanna Brooks	Alanna Brooks
Candidate	Albeiro (Al) Florez	Albeiro (Al) Florez
Candidate	Albert Sommers	Albert Sommers
Candidate	Albert  Rohland	Albert  Rohland
Candidate	Albert A. Stirpe, Jr.	Albert A. Stirpe, Jr.
Candidate	Albert John Ament	Albert John Ament
Candidate	Albert R. Pacer	Albert R. Pacer
Candidate	Alberta Griffin	Alberta Griffin
Candidate	Albio Sires	Albio Sires
Candidate	Alcee L. Hastings	Alcee L. Hastings
Candidate	Alderman Andy Hawkins	Alderman Andy Hawkins
Candidate	Aldo Sardot	Aldo Sardot
Candidate	Alec Garnett	Alec Garnett
Candidate	Alec Johnson	Alec Johnson
Candidate	Alejandro Fernandez	Alejandro Fernandez
Candidate	Alejandro Urrutia	Alejandro Urrutia
Candidate	Alessandra Biaggi	Alessandra Biaggi
Candidate	Alex Muromcew	Alex Muromcew
Candidate	Alex A. Bezanson	Alex A. Bezanson
Candidate	Alex Avery	Alex Avery
Candidate	Alex B. Kaufman	Alex B. Kaufman
Candidate	Alex Bethea	Alex Bethea
Candidate	Alex D. Marszalkowski	Alex D. Marszalkowski
Candidate	Alex Garza	Alex Garza
Candidate	Alex Glew	Alex Glew
Candidate	Alex Heeren	Alex Heeren
Candidate	Alex Hering	Alex Hering
Candidate	Alex Larsson	Alex Larsson
Candidate	Alex Padilla	Alex Padilla
Candidate	Alex Pouliot	Alex Pouliot
Candidate	Alex R. Farrell	Alex R. Farrell
Candidate	Alex Valdez	Alex Valdez
Candidate	Alex Van Dyke	Alex Van Dyke
Candidate	Alex X. Mooney	Alex X. Mooney
Candidate	Alexander ''Skinny'' Winkler	Alexander ''Skinny'' Winkler
Candidate	Alexander Assefa	Alexander Assefa
Candidate	Alexander Castagno	Alexander Castagno
Candidate	Alexander Flores	Alexander Flores
Candidate	Alexander Howell	Alexander Howell
Candidate	Alexander Jonathan Karjeker	Alexander Jonathan Karjeker
Candidate	Alexander Leighton Williams	Alexander Leighton Williams
Candidate	Alexander M. Tisch	Alexander M. Tisch
Candidate	Alexander N. Mendez	Alexander N. Mendez
Candidate	Alexander T Charlton	Alexander T Charlton
Candidate	Alexandra 'Alex' Bergstein	Alexandra "Alex" Bergstein
Candidate	Alexandra Frederick	Alexandra Frederick
Candidate	Alexandria ""Alex'' Coronado	Alexandria ""Alex"" Coronado
Candidate	Alexandria Ocasio-Cortez	Alexandria Ocasio-Cortez
Candidate	Alexis Jimenez	Alexis Jimenez
Candidate	Alexis M. Hansen	Alexis M. Hansen
Candidate	Alfred Baldasaro	Alfred Baldasaro
Candidate	Alfred E. Taylor	Alfred E. Taylor
Candidate	Alfred P Mayo	Alfred P Mayo
Candidate	Alfred Shawn Rapoza	Alfred Shawn Rapoza
Candidate	Ali  Holzman	Ali  Holzman
Candidate	Alice Cain	Alice Cain
Candidate	Alice Forgy Kerr	Alice Forgy Kerr
Candidate	Alice Hanlon Peisch	Alice Hanlon Peisch
Candidate	Alice Hausman	Alice Hausman
Candidate	Alice M. Emmons	Alice M. Emmons
Candidate	Alice Mann	Alice Mann
Candidate	Alice W. Nitka	Alice W. Nitka
Candidate	Alicia 'Aer' Scott	Alicia "Aer" Scott
Candidate	Alicia L. Hyndman	Alicia L. Hyndman
Candidate	Alicia Lekas	Alicia Lekas
Candidate	Alisa Mitskog	Alisa Mitskog
Candidate	Alison Bowers	Alison Bowers
Candidate	Alison Feliciano	Alison Feliciano
Candidate	Alison H. Clarkson	Alison H. Clarkson
Candidate	Alison M. Demong	Alison M. Demong
Candidate	Alissa Batts	Alissa Batts
Candidate	Alissa Keny-Guyer	Alissa Keny-Guyer
Candidate	All Others	All Others
Candidate	Allan Creasy	Allan Creasy
Candidate	Allan W. Fung	Allan W. Fung
Candidate	Allen Acosta	Allen Acosta
Candidate	Allen Andrews	Allen Andrews
Candidate	Allen Cook	Allen Cook
Candidate	Allen Ellison	Allen Ellison
Candidate	Allen F. Foley	Allen F. Foley
Candidate	Allen Farley	Allen Farley
Candidate	Allen Marko	Allen Marko
Candidate	Allen Poindexter	Allen Poindexter
Candidate	Allen R. Edwards	Allen R. Edwards
Candidate	Allen Ray McNeill	Allen Ray McNeill
Candidate	Allen Schmid	Allen Schmid
Candidate	Allen Skillicorn	Allen Skillicorn
Candidate	Allen Treadaway	Allen Treadaway
Candidate	Allen Yusufov	Allen Yusufov
Candidate	Alli Moran	Alli Moran
Candidate	Alli Summerford	Alli Summerford
Candidate	Allin John Frawley	Allin John Frawley
Candidate	Allison Berkowitz	Allison Berkowitz
Candidate	Allison Dahle	Allison Dahle
Candidate	Allison L. Hepler	Allison L. Hepler
Candidate	Allison Lami Sawyer	Allison Lami Sawyer
Candidate	Allison M. Gustavson	Allison M. Gustavson
Candidate	Allison Nutting-Wong	Allison Nutting-Wong
Candidate	Allison P. Werder	Allison P. Werder
Candidate	Allison Russo	Allison Russo
Candidate	Allyson M. Cavaretta	Allyson M. Cavaretta
Candidate	Alma A. Allen	Alma A. Allen
Candidate	Alma Adams	Alma Adams
Candidate	Alma Hernandez	Alma Hernandez
Candidate	Alonzo Baldonado	Alonzo Baldonado
Candidate	Alonzo T. Washington	Alonzo T. Washington
Candidate	Alpheaus E. Marcus	Alpheaus E. Marcus
Candidate	Alphonse Paolillo Jr	Alphonse Paolillo Jr
Candidate	Althea Candy Perez	Althea Candy Perez
Candidate	Althea Garrison	Althea Garrison
Candidate	Altriese Price	Altriese Price
Candidate	Alvin A Jaeger	Alvin A Jaeger
Candidate	Alvin Rivera	Alvin Rivera
Candidate	Alysia Padilla	Alysia Padilla
Candidate	Alyson Leahy	Alyson Leahy
Candidate	Alyson M. Sullivan	Alyson M. Sullivan
Candidate	Alyssa Dara McDowell	Alyssa Dara McDowell
Candidate	Alyssia Benford	Alyssia Benford
Candidate	Amanda Bachmann	Amanda Bachmann
Candidate	Amanda Biela	Amanda Biela
Candidate	Amanda Bouldin	Amanda Bouldin
Candidate	Amanda Brand	Amanda Brand
Candidate	Amanda Bregel	Amanda Bregel
Candidate	Amanda Campbell	Amanda Campbell
Candidate	Amanda Estep-Burton	Amanda Estep-Burton
Candidate	Amanda Finfrock	Amanda Finfrock
Candidate	Amanda Gourgue	Amanda Gourgue
Candidate	Amanda Jamrok	Amanda Jamrok
Candidate	Amanda Jeffers	Amanda Jeffers
Candidate	Amanda Kirchgessner	Amanda Kirchgessner
Candidate	Amanda La Bell	Amanda La Bell
Candidate	Amanda Murphy	Amanda Murphy
Candidate	Amanda Ragan	Amanda Ragan
Candidate	Amanda Septimo	Amanda Septimo
Candidate	Amanda Stuck	Amanda Stuck
Candidate	Amanda Webster	Amanda Webster
Candidate	Amber Christiansen Beltran	Amber Christiansen Beltran
Candidate	Amber Daniels	Amber Daniels
Candidate	Amber Gustafson	Amber Gustafson
Candidate	Amber Krabach	Amber Krabach
Candidate	Amber Little Turner	Amber Little Turner
Candidate	Amber Mariano	Amber Mariano
Candidate	Amber Pedersen	Amber Pedersen
Candidate	Amber Selman-Lynn	Amber Selman-Lynn
Candidate	Amberlee' Brooks	Amberlee' Brooks
Candidate	Ameer N. Benno	Ameer N. Benno
Candidate	Amelia Marquez	Amelia Marquez
Candidate	Ami Bera	Ami Bera
Candidate	Ami Wazlawik	Ami Wazlawik
Candidate	Amie Hoeber	Amie Hoeber
Candidate	Amie Neiling	Amie Neiling
Candidate	Amir Joseph Malik	Amir Joseph Malik
Candidate	Amira Fox	Amira Fox
Candidate	Amish Shah	Amish Shah
Candidate	Ammar Campa-Najjar	Ammar Campa-Najjar
Candidate	Ammie Kessem	Ammie Kessem
Candidate	Amos Quick	Amos Quick
Candidate	Amy A. Perruso	Amy A. Perruso
Candidate	Amy B. Arata	Amy B. Arata
Candidate	Amy Cann	Amy Cann
Candidate	Amy Carvalho	Amy Carvalho
Candidate	Amy Cozze	Amy Cozze
Candidate	Amy Davis	Amy Davis
Candidate	Amy E. Veri	Amy E. Veri
Candidate	Amy Evans	Amy Evans
Candidate	Amy Fazio	Amy Fazio
Candidate	Amy Fern Volk	Amy Fern Volk
Candidate	Amy Klobuchar	Amy Klobuchar
Candidate	Amy L Martz	Amy L Martz
Candidate	Amy L. Grant	Amy L. Grant
Candidate	Amy Loudenbeck	Amy Loudenbeck
Candidate	Amy Lyons	Amy Lyons
Candidate	Amy McGrath	Amy McGrath
Candidate	Amy Mercado	Amy Mercado
Candidate	Amy Merlino	Amy Merlino
Candidate	Amy Nichole Grady	Amy Nichole Grady
Candidate	Amy Nielsen	Amy Nielsen
Candidate	Amy R. Paulin	Amy R. Paulin
Candidate	Amy Schaper	Amy Schaper
Candidate	Amy Sheldon	Amy Sheldon
Candidate	Amy Summers	Amy Summers
Candidate	Amy Swain	Amy Swain
Candidate	Amy Walen	Amy Walen
Candidate	Amy Wasyluka	Amy Wasyluka
Candidate	Ana B. Quezada	Ana B. Quezada
Candidate	Ana Henderson	Ana Henderson
Candidate	Ana Maria Rodriguez	Ana Maria Rodriguez
Candidate	Ana-Maria Ramos	Ana-Maria Ramos
Candidate	Anand Gonsalves	Anand Gonsalves
Candidate	Anastasia A. Pittman	Anastasia A. Pittman
Candidate	Anastasia P. Williams	Anastasia P. Williams
Candidate	André D. Carson	André D. Carson
Candidate	André Jacque	André Jacque
Candidate	Andre F Baker Jr	Andre F Baker Jr
Candidate	Andre Thapedi	Andre Thapedi
Candidate	Andrea Clifford	Andrea Clifford
Candidate	Andrea Bond-Johnson	Andrea Bond-Johnson
Candidate	Andrea D Romero	Andrea D Romero
Candidate	Andrea Dalessandro	Andrea Dalessandro
Candidate	Andrea Fischer Newman	Andrea Fischer Newman
Candidate	Andrea Fletcher Harrison	Andrea Fletcher Harrison
Candidate	Andrea Geralds	Andrea Geralds
Candidate	Andrea K. Schroeder	Andrea K. Schroeder
Candidate	Andrea Kirby	Andrea Kirby
Candidate	Andrea Lea	Andrea Lea
Candidate	Andrea Nugent	Andrea Nugent
Candidate	Andrea Olsen	Andrea Olsen
Candidate	Andrea Pollock	Andrea Pollock
Candidate	Andrea Salinas	Andrea Salinas
Candidate	Andrea Stephenson	Andrea Stephenson
Candidate	Andrea Stewart-Cousins	Andrea Stewart-Cousins
Candidate	Andreas Borgeas	Andreas Borgeas
Candidate	Andreas Reif	Andreas Reif
Candidate	Andres Cano	Andres Cano
Candidate	Andres X. Vargas	Andres X. Vargas
Candidate	Andrew  Zuelke	Andrew  Zuelke
Candidate	Andrew A Lanciotto	Andrew A Lanciotto
Candidate	Andrew A. Monteleone	Andrew A. Monteleone
Candidate	Andrew A. Serafini	Andrew A. Serafini
Candidate	Andrew Barkis	Andrew Barkis
Candidate	Andrew Bolin	Andrew Bolin
Candidate	Andrew Bouldin	Andrew Bouldin
Candidate	Andrew Carlson	Andrew Carlson
Candidate	Andrew Cassilly	Andrew Cassilly
Candidate	Andrew Coates	Andrew Coates
Candidate	Andrew Collins	Andrew Collins
Candidate	Andrew D. Byrd	Andrew D. Byrd
Candidate	Andrew D. Hevesi	Andrew D. Hevesi
Candidate	Andrew E. Farmer	Andrew E. Farmer
Candidate	Andrew Emanuel	Andrew Emanuel
Candidate	Andrew Evans	Andrew Evans
Candidate	Andrew Franklin Dixon	Andrew Franklin Dixon
Candidate	Andrew Fromuth	Andrew Fromuth
Candidate	Andrew G. Gilchrist	Andrew G. Gilchrist
Candidate	Andrew Gattine	Andrew Gattine
Candidate	Andrew Georgevits	Andrew Georgevits
Candidate	Andrew Gillum	Andrew Gillum
Candidate	Andrew Grant	Andrew Grant
Candidate	Andrew Howard	Andrew Howard
Candidate	Andrew J. Barnhart	Andrew J. Barnhart
Candidate	Andrew J. Lanza	Andrew J. Lanza
Candidate	Andrew Janz	Andrew Janz
Candidate	Andrew John McLean	Andrew John McLean
Candidate	Andrew Jones	Andrew Jones
Candidate	Andrew Lewis	Andrew Lewis
Candidate	Andrew Lockwood	Andrew Lockwood
Candidate	Andrew M. Cuomo and Kathy C. Hochul	Andrew M. Cuomo and Kathy C. Hochul
Candidate	Andrew McDaniel	Andrew McDaniel
Candidate	Andrew Morris	Andrew Morris
Candidate	Andrew O. Brenner	Andrew O. Brenner
Candidate	Andrew O'Hearne	Andrew O'Hearne
Candidate	Andrew P. Raia	Andrew P. Raia
Candidate	Andrew Perchlik	Andrew Perchlik
Candidate	Andrew Prout	Andrew Prout
Candidate	Andrew R. Cuming	Andrew R. Cuming
Candidate	Andrew R. Garbarino	Andrew R. Garbarino
Candidate	Andrew Rasmussen	Andrew Rasmussen
Candidate	Andrew Renzullo	Andrew Renzullo
Candidate	Andrew Richner	Andrew Richner
Candidate	Andrew Robinson	Andrew Robinson
Candidate	Andrew S. Chesney	Andrew S. Chesney
Candidate	Andrew S. Gounardes	Andrew S. Gounardes
Candidate	Andrew S. Murr	Andrew S. Murr
Candidate	Andrew Scott Lee	Andrew Scott Lee
Candidate	Andrew Smith	Andrew Smith
Candidate	Andrew Sorrell	Andrew Sorrell
Candidate	Andrew Stoddard	Andrew Stoddard
Candidate	Andrew W. Goodell	Andrew W. Goodell
Candidate	Andria Bennett	Andria Bennett
Candidate	Andru Volinsky	Andru Volinsky
Candidate	Andy Schwartz	Andy Schwartz
Candidate	Andy Barr	Andy Barr
